Province,Centres,Zones,Neighbourhood,Dwelling Type ,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,VR_ID
Ont.,Toronto,East York,Crescent Town,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone168,VR_2823
Ont.,Toronto,East York,Crescent Town,Apt & Other,2.7,1.2,1.7,0.0,1.4,2019,centre25,Zone168,VR_2824
Ont.,Toronto,East York,O'Connor-Parkview,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone168,VR_2825
Ont.,Toronto,East York,O'Connor-Parkview,Apt & Other,0.0,3.1,1.8,0.4,2.2,2019,centre25,Zone168,VR_2826
Ont.,Toronto,East York,Old East York,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone168,VR_2827
Ont.,Toronto,East York,Old East York,Apt & Other,0.0,0.0,0.0,0.0,1.2,2019,centre25,Zone168,VR_2828
Ont.,Toronto,East York,Thorncliffe Park,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone168,VR_2829
Ont.,Toronto,East York,Thorncliffe Park,Apt & Other,0.0,0.9,0.4,0.6,0.6,2019,centre25,Zone168,VR_2830
Ont.,Toronto,East York,Leaside-Bennington,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone168,VR_2831
Ont.,Toronto,East York,Leaside-Bennington,Apt & Other,0.0,0.9,0.0,0.0,1.1,2019,centre25,Zone168,VR_2832
Ont.,Toronto,Scarborough (Central),Birchcliffe-Cliffside,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2833
Ont.,Toronto,Scarborough (Central),Birchcliffe-Cliffside,Apt & Other,0.0,1.2,1.0,0.0,1.0,2019,centre25,Zone169,VR_2834
Ont.,Toronto,Scarborough (Central),Cliffcrest,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2835
Ont.,Toronto,Scarborough (Central),Cliffcrest,Apt & Other,0.0,0.4,0.2,0.0,0.3,2019,centre25,Zone169,VR_2836
Ont.,Toronto,Scarborough (Central),Eglinton East,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2837
Ont.,Toronto,Scarborough (Central),Eglinton East,Apt & Other,0.0,2.0,1.2,0.6,1.3,2019,centre25,Zone169,VR_2838
Ont.,Toronto,Scarborough (Central),Kennedy Park,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2839
Ont.,Toronto,Scarborough (Central),Kennedy Park,Apt & Other,0.0,1.2,0.3,0.0,0.6,2019,centre25,Zone169,VR_2840
Ont.,Toronto,Scarborough (Central),Oakridge,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2841
Ont.,Toronto,Scarborough (Central),Oakridge,Apt & Other,2.2,1.3,2.2,2.6,1.7,2019,centre25,Zone169,VR_2842
Ont.,Toronto,Scarborough (Central),Clairlea-Birchmount,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2843
Ont.,Toronto,Scarborough (Central),Clairlea-Birchmount,Apt & Other,0.0,0.2,0.5,0.0,0.2,2019,centre25,Zone169,VR_2844
Ont.,Toronto,Scarborough (Central),Wexford-Maryvale,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2845
Ont.,Toronto,Scarborough (Central),Wexford-Maryvale,Apt & Other,0.0,1.0,0.6,0.0,0.7,2019,centre25,Zone169,VR_2846
Ont.,Toronto,Scarborough (Central),Ionview,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2847
Ont.,Toronto,Scarborough (Central),Ionview,Apt & Other,0.0,0.6,0.6,1.0,0.6,2019,centre25,Zone169,VR_2848
Ont.,Toronto,Scarborough (Central),Dorset Park,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2849
Ont.,Toronto,Scarborough (Central),Dorset Park,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2850
Ont.,Toronto,Scarborough (Central),Bendale,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone169,VR_2851
Ont.,Toronto,Scarborough (Central),Bendale,Apt & Other,0.0,0.0,1.0,0.0,0.8,2019,centre25,Zone169,VR_2852
Ont.,Toronto,Scarborough (North),Tam O'Shanter-Sullivan,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone170,VR_2853
Ont.,Toronto,Scarborough (North),Tam O'Shanter-Sullivan,Apt & Other,5.4,2.1,0.7,0.0,1.2,2019,centre25,Zone170,VR_2854
Ont.,Toronto,Scarborough (North),L'Amoreaux/Steeles/Milliken,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone170,VR_2855
Ont.,Toronto,Scarborough (North),L'Amoreaux/Steeles/Milliken,Apt & Other,0.0,1.8,1.3,2.0,1.5,2019,centre25,Zone170,VR_2856
Ont.,Toronto,Scarborough (North),Agincourt/Malvern,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone170,VR_2857
Ont.,Toronto,Scarborough (North),Agincourt/Malvern,Apt & Other,0.0,0.8,1.0,0.0,0.8,2019,centre25,Zone170,VR_2858
Ont.,Toronto,Scarborough (East),Scarborough Village,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone171,VR_2859
Ont.,Toronto,Scarborough (East),Scarborough Village,Apt & Other,0.0,1.8,0.6,0.3,0.9,2019,centre25,Zone171,VR_2860
Ont.,Toronto,Scarborough (East),Guildwood,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone171,VR_2861
Ont.,Toronto,Scarborough (East),Guildwood,Apt & Other,0.0,0.4,0.0,1.1,0.3,2019,centre25,Zone171,VR_2862
Ont.,Toronto,Scarborough (East),West Hill,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone171,VR_2863
Ont.,Toronto,Scarborough (East),West Hill,Apt & Other,0.0,0.9,0.8,1.0,0.9,2019,centre25,Zone171,VR_2864
Ont.,Toronto,Scarborough (East),Woburn,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone171,VR_2865
Ont.,Toronto,Scarborough (East),Woburn,Apt & Other,0.0,0.8,1.3,1.3,1.2,2019,centre25,Zone171,VR_2866
Ont.,Toronto,Scarborough (East),Morningside,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone171,VR_2867
Ont.,Toronto,Scarborough (East),Morningside,Apt & Other,0.0,1.6,1.1,0.0,1.2,2019,centre25,Zone171,VR_2868
Ont.,Toronto,Scarborough (East),Rouge,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone171,VR_2869
Ont.,Toronto,Scarborough (East),Rouge,Apt & Other,0.0,0.0,0.0,0.0,1.6,2019,centre25,Zone171,VR_2870
Ont.,Toronto,North York (Southeast),Flemingdon Park,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone172,VR_2871
Ont.,Toronto,North York (Southeast),Flemingdon Park,Apt & Other,0.0,1.5,0.8,0.0,1.0,2019,centre25,Zone172,VR_2872
Ont.,Toronto,North York (Southeast),Victoria Village,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone172,VR_2873
Ont.,Toronto,North York (Southeast),Victoria Village,Apt & Other,0.0,1.1,0.6,0.0,0.8,2019,centre25,Zone172,VR_2874
Ont.,Toronto,North York (Southeast),Banbury-Don Mills/York Mills,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone172,VR_2875
Ont.,Toronto,North York (Southeast),Banbury-Don Mills/York Mills,Apt & Other,0.0,2.6,0.0,1.5,2.3,2019,centre25,Zone172,VR_2876
Ont.,Toronto,North York (Southeast),Parkwoods-Donalda,Row,0.0,0.0,3.2,0.7,1.1,2019,centre25,Zone172,VR_2877
Ont.,Toronto,North York (Southeast),Parkwoods-Donalda,Apt & Other,0.0,1.1,0.9,1.7,1.1,2019,centre25,Zone172,VR_2878
Ont.,Toronto,North York (Southeast),St. Andrew-Windfields,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone172,VR_2879
Ont.,Toronto,North York (Southeast),St. Andrew-Windfields,Apt & Other,0.0,3.3,2.3,1.8,2.6,2019,centre25,Zone172,VR_2880
Ont.,Toronto,North York (Northeast),Henry Farm,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone173,VR_2881
Ont.,Toronto,North York (Northeast),Henry Farm,Apt & Other,0.0,1.0,0.7,0.4,0.7,2019,centre25,Zone173,VR_2882
Ont.,Toronto,North York (Northeast),Don Valley Village/Pleasant View,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone173,VR_2883
Ont.,Toronto,North York (Northeast),Don Valley Village/Pleasant View,Apt & Other,0.0,1.4,0.6,0.2,0.7,2019,centre25,Zone173,VR_2884
Ont.,Toronto,North York (Northeast),Bayview Village,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone173,VR_2885
Ont.,Toronto,North York (Northeast),Bayview Village,Apt & Other,0.0,0.0,1.7,0.0,1.6,2019,centre25,Zone173,VR_2886
Ont.,Toronto,North York (Northeast),Willowdale East/Newtonbrook East,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone173,VR_2887
Ont.,Toronto,North York (Northeast),Willowdale East/Newtonbrook East,Apt & Other,0.0,1.6,1.7,0.8,1.8,2019,centre25,Zone173,VR_2888
Ont.,Toronto,North York (Northeast),Bayview Woods-Steeles/Hillcrest Village,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone173,VR_2889
Ont.,Toronto,North York (Northeast),Bayview Woods-Steeles/Hillcrest Village,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone173,VR_2890
Ont.,Toronto,North York (Southwest),Bedford Park-Nortown,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone174,VR_2891
Ont.,Toronto,North York (Southwest),Bedford Park-Nortown,Apt & Other,0.0,1.2,0.7,0.0,0.9,2019,centre25,Zone174,VR_2892
Ont.,Toronto,North York (Southwest),Englemount-Lawrence,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone174,VR_2893
Ont.,Toronto,North York (Southwest),Englemount-Lawrence,Apt & Other,0.0,0.2,0.3,0.0,0.8,2019,centre25,Zone174,VR_2894
Ont.,Toronto,North York (Southwest),Yorkdale-Glen Park,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone174,VR_2895
Ont.,Toronto,North York (Southwest),Yorkdale-Glen Park,Apt & Other,0.0,1.0,0.5,0.0,0.7,2019,centre25,Zone174,VR_2896
Ont.,Toronto,North York (Southwest),Brookhaven-Amesbury,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone174,VR_2897
Ont.,Toronto,North York (Southwest),Brookhaven-Amesbury,Apt & Other,0.0,1.1,0.9,0.5,1.0,2019,centre25,Zone174,VR_2898
Ont.,Toronto,North York (Southwest),Maple Leaf,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone174,VR_2899
Ont.,Toronto,North York (Southwest),Maple Leaf,Apt & Other,0.0,0.0,0.4,0.0,0.2,2019,centre25,Zone174,VR_2900
Ont.,Toronto,North York (Southwest),Rustic/Pelmo Park/Humberlea,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone174,VR_2901
Ont.,Toronto,North York (Southwest),Rustic/Pelmo Park/Humberlea,Apt & Other,0.0,0.0,1.4,0.0,1.1,2019,centre25,Zone174,VR_2902
Ont.,Toronto,North York (N.Central),Lansing-Westgate,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone175,VR_2903
Ont.,Toronto,North York (N.Central),Lansing-Westgate,Apt & Other,0.0,1.0,0.6,1.0,0.8,2019,centre25,Zone175,VR_2904
Ont.,Toronto,North York (N.Central),Clanton Park,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone175,VR_2905
Ont.,Toronto,North York (N.Central),Clanton Park,Apt & Other,0.0,1.4,2.5,0.0,1.8,2019,centre25,Zone175,VR_2906
Ont.,Toronto,North York (N.Central),Bathurst Manor,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone175,VR_2907
Ont.,Toronto,North York (N.Central),Bathurst Manor,Apt & Other,0.0,2.0,0.6,1.4,1.2,2019,centre25,Zone175,VR_2908
Ont.,Toronto,North York (N.Central),Westminster-Branson,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone175,VR_2909
Ont.,Toronto,North York (N.Central),Westminster-Branson,Apt & Other,2.9,2.6,1.0,1.0,1.5,2019,centre25,Zone175,VR_2910
Ont.,Toronto,North York (N.Central),Willowdale West/Newtonbrook West,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone175,VR_2911
Ont.,Toronto,North York (N.Central),Willowdale West/Newtonbrook West,Apt & Other,0.0,1.3,0.8,0.0,1.0,2019,centre25,Zone175,VR_2912
Ont.,Toronto,North York (Northwest),Downsview,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone176,VR_2913
Ont.,Toronto,North York (Northwest),Downsview,Apt & Other,2.0,1.1,0.6,0.1,0.7,2019,centre25,Zone176,VR_2914
Ont.,Toronto,North York (Northwest),Black Creek,Row,0.0,0.0,0.0,0.3,0.3,2019,centre25,Zone176,VR_2915
Ont.,Toronto,North York (Northwest),Black Creek,Apt & Other,0.0,0.5,0.0,1.9,1.4,2019,centre25,Zone176,VR_2916
Ont.,Toronto,Mississauga (South),Port Credit,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone177,VR_2917
Ont.,Toronto,Mississauga (South),Port Credit,Apt & Other,0.0,2.5,3.4,0.0,3.3,2019,centre25,Zone177,VR_2918
Ont.,Toronto,Mississauga (South),Cooksville,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone177,VR_2919
Ont.,Toronto,Mississauga (South),Cooksville,Apt & Other,0.0,1.4,1.2,0.3,1.3,2019,centre25,Zone177,VR_2920
Ont.,Toronto,Mississauga (South),Clarkson/Lorne Park,Row,0.0,0.0,1.1,0.0,1.1,2019,centre25,Zone177,VR_2921
Ont.,Toronto,Mississauga (South),Clarkson/Lorne Park,Apt & Other,0.9,1.0,1.8,0.9,1.3,2019,centre25,Zone177,VR_2922
Ont.,Toronto,Mississauga (Northwest),Churchill Meadows/Erin Mills,Row,0.0,0.0,0.0,0.6,0.6,2019,centre25,Zone178,VR_2923
Ont.,Toronto,Mississauga (Northwest),Churchill Meadows/Erin Mills,Apt & Other,0.0,1.4,0.2,0.0,0.8,2019,centre25,Zone178,VR_2924
Ont.,Toronto,Mississauga (Northwest),Meadowvale,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone178,VR_2925
Ont.,Toronto,Mississauga (Northwest),Meadowvale,Apt & Other,0.0,0.6,0.3,0.5,0.4,2019,centre25,Zone178,VR_2926
Ont.,Toronto,Mississauga (Northeast),Mississauga Centre/Streetsville,Row,0.0,0.0,0.0,1.0,0.9,2019,centre25,Zone179,VR_2927
Ont.,Toronto,Mississauga (Northeast),Mississauga Centre/Streetsville,Apt & Other,0.0,0.9,0.9,1.0,0.9,2019,centre25,Zone179,VR_2928
Ont.,Toronto,Mississauga (Northeast),Malton,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone179,VR_2929
Ont.,Toronto,Mississauga (Northeast),Malton,Apt & Other,0.0,0.0,0.6,0.5,0.7,2019,centre25,Zone179,VR_2930
Ont.,Toronto,Brampton (West),Brampton (West),Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone180,VR_2931
Ont.,Toronto,Brampton (West),Brampton (West),Apt & Other,0.0,0.8,1.6,2.0,1.3,2019,centre25,Zone180,VR_2932
Ont.,Toronto,Brampton (East),Brampton (East),Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone181,VR_2933
Ont.,Toronto,Brampton (East),Brampton (East),Apt & Other,0.0,1.5,1.0,1.0,1.1,2019,centre25,Zone181,VR_2934
Ont.,Toronto,Oakville,Bronte,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone182,VR_2935
Ont.,Toronto,Oakville,Bronte,Apt & Other,0.0,1.1,4.2,0.0,3.0,2019,centre25,Zone182,VR_2936
Ont.,Toronto,Oakville,Oakville (excl. Bronte),Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone182,VR_2937
Ont.,Toronto,Oakville,Oakville (excl. Bronte),Apt & Other,0.0,2.3,2.1,1.2,2.1,2019,centre25,Zone182,VR_2938
Ont.,Toronto,Caledon,Caledon,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone183,VR_2939
Ont.,Toronto,Caledon,Caledon,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone183,VR_2940
Ont.,Toronto,Richmond Hill/Vaughan/King,Richmond Hill/Vaughan/King,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone184,VR_2941
Ont.,Toronto,Richmond Hill/Vaughan/King,Richmond Hill/Vaughan/King,Apt & Other,0.0,2.0,0.9,2.1,1.4,2019,centre25,Zone184,VR_2942
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Whitchurch/Stouffville,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone185,VR_2943
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Whitchurch/Stouffville,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone185,VR_2944
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Aurora,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone185,VR_2945
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Aurora,Apt & Other,0.0,0.0,1.3,0.0,0.6,2019,centre25,Zone185,VR_2946
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",East Gwillimbury/Newmarket,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone185,VR_2947
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",East Gwillimbury/Newmarket,Apt & Other,0.0,2.1,0.4,0.0,1.8,2019,centre25,Zone185,VR_2948
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Georgina,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone185,VR_2949
Ont.,Toronto,"Aurora, Newmkt, Whit-St.",Georgina,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone185,VR_2950
Ont.,Toronto,Markham,Markham,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone186,VR_2951
Ont.,Toronto,Markham,Markham,Apt & Other,0.0,1.2,1.3,0.0,1.2,2019,centre25,Zone186,VR_2952
Ont.,Toronto,Pickering/Ajax/Uxbridge,Ajax/Pickering,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone187,VR_2953
Ont.,Toronto,Pickering/Ajax/Uxbridge,Ajax/Pickering,Apt & Other,0.0,2.6,2.3,1.4,1.9,2019,centre25,Zone187,VR_2954
Ont.,Toronto,Pickering/Ajax/Uxbridge,Uxbridge,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone187,VR_2955
Ont.,Toronto,Pickering/Ajax/Uxbridge,Uxbridge,Apt & Other,0.0,0.0,0.0,0.0,4.8,2019,centre25,Zone187,VR_2956
Ont.,Toronto,Milton/Halton Hills,Milton/Halton Hills,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone188,VR_2957
Ont.,Toronto,Milton/Halton Hills,Milton/Halton Hills,Apt & Other,0.0,1.4,1.7,1.4,1.5,2019,centre25,Zone188,VR_2958
Ont.,Toronto,Orangeville/Mono,Orangeville/Mono,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone189,VR_2959
Ont.,Toronto,Orangeville/Mono,Orangeville/Mono,Apt & Other,0.0,0.5,1.2,0.0,0.9,2019,centre25,Zone189,VR_2960
Ont.,Toronto,Bradford/West Gwillimbury/New Tecumseth,Bradford/West Gwillimbury/New Tecumseth,Row,0.0,0.0,0.0,0.0,0.0,2019,centre25,Zone190,VR_2961
Ont.,Toronto,Bradford/West Gwillimbury/New Tecumseth,Bradford/West Gwillimbury/New Tecumseth,Apt & Other,0.0,1.6,0.9,0.0,1.0,2019,centre25,Zone190,VR_2962
Ont.,Windsor,Centre,Downtown,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone191,VR_2963
Ont.,Windsor,Centre,Downtown,Apt & Other,0.0,5.0,2.7,0.0,4.1,2019,centre26,Zone191,VR_2964
Ont.,Windsor,Centre,Walkerville,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone191,VR_2965
Ont.,Windsor,Centre,Walkerville,Apt & Other,0.0,1.3,0.0,0.0,2.2,2019,centre26,Zone191,VR_2966
Ont.,Windsor,Centre,South Central,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone191,VR_2967
Ont.,Windsor,Centre,South Central,Apt & Other,1.8,3.6,0.0,0.0,3.4,2019,centre26,Zone191,VR_2968
Ont.,Windsor,East Inner,South Walkerville,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone192,VR_2969
Ont.,Windsor,East Inner,South Walkerville,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone192,VR_2970
Ont.,Windsor,East Inner,East Walkerville,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone192,VR_2971
Ont.,Windsor,East Inner,East Walkerville,Apt & Other,0.0,4.2,0.0,0.0,4.8,2019,centre26,Zone192,VR_2972
Ont.,Windsor,East Outer,Riverside,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone193,VR_2973
Ont.,Windsor,East Outer,Riverside,Apt & Other,6.8,2.5,2.1,0.0,3.1,2019,centre26,Zone193,VR_2974
Ont.,Windsor,East Outer,Forest Glade,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone193,VR_2975
Ont.,Windsor,East Outer,Forest Glade,Apt & Other,0.0,0.9,1.9,0.0,1.5,2019,centre26,Zone193,VR_2976
Ont.,Windsor,East Outer,Fontainebleau,Row,0.0,0.0,0.0,1.3,0.8,2019,centre26,Zone193,VR_2977
Ont.,Windsor,East Outer,Fontainebleau,Apt & Other,0.0,1.8,0.5,0.0,1.0,2019,centre26,Zone193,VR_2978
Ont.,Windsor,East Outer,Remington Park,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone193,VR_2979
Ont.,Windsor,East Outer,Remington Park,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone193,VR_2980
Ont.,Windsor,East Outer,Southeast Windsor,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone193,VR_2981
Ont.,Windsor,East Outer,Southeast Windsor,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone193,VR_2982
Ont.,Windsor,West,University,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone20,VR_2983
Ont.,Windsor,West,University,Apt & Other,0.0,0.0,0.3,0.0,3.4,2019,centre26,Zone20,VR_2984
Ont.,Windsor,West,Sandwich,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone20,VR_2985
Ont.,Windsor,West,Sandwich,Apt & Other,0.0,2.2,2.7,0.0,2.5,2019,centre26,Zone20,VR_2986
Ont.,Windsor,West,Southwest Windsor,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone20,VR_2987
Ont.,Windsor,West,Southwest Windsor,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone20,VR_2988
Ont.,Windsor,Amherstburg,Amherstburg,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone194,VR_2989
Ont.,Windsor,Amherstburg,Amherstburg,Apt & Other,0.0,0.6,0.0,0.0,1.2,2019,centre26,Zone194,VR_2990
Ont.,Windsor,Remainder of CMA,Remainder of CMA,Row,0.0,0.0,0.0,0.0,0.0,2019,centre26,Zone3,VR_2991
Ont.,Windsor,Remainder of CMA,Remainder of CMA,Apt & Other,0.0,0.0,0.7,0.0,0.4,2019,centre26,Zone3,VR_2992
Man.,Winnipeg,Fort Rouge,South Osborne,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone195,VR_2993
Man.,Winnipeg,Fort Rouge,South Osborne,Apt & Other,0.0,6.0,5.5,0.0,0.0,2019,centre27,Zone195,VR_2994
Man.,Winnipeg,Fort Rouge,Fort Rouge West,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone195,VR_2995
Man.,Winnipeg,Fort Rouge,Fort Rouge West,Apt & Other,2.8,2.1,2.0,11.1,2.3,2019,centre27,Zone195,VR_2996
Man.,Winnipeg,Fort Rouge,River-Osborne,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone195,VR_2997
Man.,Winnipeg,Fort Rouge,River-Osborne,Apt & Other,0.0,2.0,2.3,0.0,2.2,2019,centre27,Zone195,VR_2998
Man.,Winnipeg,Centennial,Downtown,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone196,VR_2999
Man.,Winnipeg,Centennial,Downtown,Apt & Other,3.5,3.7,6.1,3.1,4.2,2019,centre27,Zone196,VR_3000
Man.,Winnipeg,Centennial,Spence,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone196,VR_3001
Man.,Winnipeg,Centennial,Spence,Apt & Other,0.0,0.0,0.0,0.0,9.4,2019,centre27,Zone196,VR_3002
Man.,Winnipeg,Centennial,West Alexander/Centennial,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone196,VR_3003
Man.,Winnipeg,Centennial,West Alexander/Centennial,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone196,VR_3004
Man.,Winnipeg,Midland,West Broadway,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone197,VR_3005
Man.,Winnipeg,Midland,West Broadway,Apt & Other,1.3,6.0,6.6,3.1,5.1,2019,centre27,Zone197,VR_3006
Man.,Winnipeg,Midland,Wolseley,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone197,VR_3007
Man.,Winnipeg,Midland,Wolseley,Apt & Other,1.4,4.2,1.5,0.0,3.0,2019,centre27,Zone197,VR_3008
Man.,Winnipeg,Midland,West End,Row,0.0,0.0,0.0,0.0,3.5,2019,centre27,Zone197,VR_3009
Man.,Winnipeg,Midland,West End,Apt & Other,4.1,3.5,6.5,0.0,4.4,2019,centre27,Zone197,VR_3010
Man.,Winnipeg,Lord Selkirk,Point Douglas,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone198,VR_3011
Man.,Winnipeg,Lord Selkirk,Point Douglas,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone198,VR_3012
Man.,Winnipeg,Lord Selkirk,Inkster,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone198,VR_3013
Man.,Winnipeg,Lord Selkirk,Inkster,Apt & Other,0.0,7.7,6.8,0.0,7.5,2019,centre27,Zone198,VR_3014
Man.,Winnipeg,St. James,St. James East,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone199,VR_3015
Man.,Winnipeg,St. James,St. James East,Apt & Other,0.9,2.2,2.3,6.0,2.2,2019,centre27,Zone199,VR_3016
Man.,Winnipeg,St. James,St. James West,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone199,VR_3017
Man.,Winnipeg,St. James,St. James West,Apt & Other,0.0,3.8,1.5,0.0,2.5,2019,centre27,Zone199,VR_3018
Man.,Winnipeg,West Kildonan,Seven Oaks,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone200,VR_3019
Man.,Winnipeg,West Kildonan,Seven Oaks,Apt & Other,0.0,3.9,1.5,0.0,2.7,2019,centre27,Zone200,VR_3020
Man.,Winnipeg,West Kildonan,Garden City,Row,0.0,0.0,0.0,0.0,0.0,2019,centre27,Zone200,VR_3021
