VR_ID,Province,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
VR_5556,Que,0.0,1.7,0.5,0.0,1.1,2021,centre6,Zone42,Neighbourhood91,Dwelling2
VR_5557,Que,0.0,0.0,1.4,1.3,1.3,2021,centre6,Zone43,Neighbourhood92,Dwelling1
VR_5558,Que,0.0,1.0,2.7,0.0,2.2,2021,centre6,Zone43,Neighbourhood92,Dwelling2
VR_5559,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone43,Neighbourhood93,Dwelling1
VR_5560,Que,1.3,2.8,2.6,0.0,2.5,2021,centre6,Zone43,Neighbourhood93,Dwelling2
VR_5561,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone43,Neighbourhood94,Dwelling1
VR_5562,Que,0.0,0.0,0.0,0.5,0.2,2021,centre6,Zone43,Neighbourhood94,Dwelling2
VR_5563,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone44,Neighbourhood95,Dwelling1
VR_5564,Que,0.0,1.0,1.1,0.1,0.9,2021,centre6,Zone44,Neighbourhood95,Dwelling2
VR_5565,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone45,Neighbourhood96,Dwelling1
VR_5566,Que,0.0,0.7,0.0,0.0,0.0,2021,centre6,Zone45,Neighbourhood96,Dwelling2
VR_5567,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone45,Neighbourhood97,Dwelling1
VR_5568,Que,4.1,3.0,1.5,0.0,2.0,2021,centre6,Zone45,Neighbourhood97,Dwelling2
VR_5569,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone45,Neighbourhood98,Dwelling1
VR_5570,Que,0.0,0.0,0.1,0.0,0.2,2021,centre6,Zone45,Neighbourhood98,Dwelling2
VR_5571,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone46,Neighbourhood99,Dwelling1
VR_5572,Que,0.0,0.0,0.4,0.0,0.3,2021,centre6,Zone46,Neighbourhood99,Dwelling2
VR_5573,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone46,Neighbourhood100,Dwelling1
VR_5574,Que,0.0,2.5,3.7,0.8,3.1,2021,centre6,Zone46,Neighbourhood100,Dwelling2
VR_5575,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone47,Neighbourhood101,Dwelling1
VR_5576,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone47,Neighbourhood101,Dwelling2
VR_5577,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone48,Neighbourhood102,Dwelling1
VR_5578,Que,10.0,4.8,0.0,0.0,3.0,2021,centre6,Zone48,Neighbourhood102,Dwelling2
VR_5579,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood103,Dwelling1
VR_5580,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood103,Dwelling2
VR_5581,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood104,Dwelling1
VR_5582,Que,0.0,0.0,0.0,0.0,1.4,2021,centre6,Zone49,Neighbourhood104,Dwelling2
VR_5583,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood105,Dwelling1
VR_5584,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone49,Neighbourhood105,Dwelling2
VR_5585,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone50,Neighbourhood106,Dwelling1
VR_5586,Que,0.0,0.7,0.5,0.0,0.4,2021,centre6,Zone50,Neighbourhood106,Dwelling2
VR_5587,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone50,Neighbourhood107,Dwelling1
VR_5588,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone50,Neighbourhood107,Dwelling2
VR_5589,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood108,Dwelling1
VR_5590,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood108,Dwelling2
VR_5591,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood109,Dwelling1
VR_5592,Que,0.0,0.8,0.0,0.0,1.4,2021,centre6,Zone51,Neighbourhood109,Dwelling2
VR_5593,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood110,Dwelling1
VR_5594,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone51,Neighbourhood110,Dwelling2
VR_5595,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood111,Dwelling1
VR_5596,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood111,Dwelling2
VR_5597,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood112,Dwelling1
VR_5598,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood112,Dwelling2
VR_5599,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood113,Dwelling1
VR_5600,Que,0.0,0.4,0.0,0.4,0.0,2021,centre6,Zone52,Neighbourhood113,Dwelling2
VR_5601,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood114,Dwelling1
VR_5602,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood114,Dwelling2
VR_5603,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone52,Neighbourhood115,Dwelling1
VR_5604,Que,0.0,0.4,0.0,0.0,0.1,2021,centre6,Zone52,Neighbourhood115,Dwelling2
VR_5605,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone53,Neighbourhood116,Dwelling1
VR_5606,Que,0.0,1.1,0.2,0.0,0.3,2021,centre6,Zone53,Neighbourhood116,Dwelling2
VR_5607,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone53,Neighbourhood117,Dwelling1
VR_5608,Que,0.0,0.5,0.2,0.2,0.3,2021,centre6,Zone53,Neighbourhood117,Dwelling2
VR_5609,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone53,Neighbourhood118,Dwelling1
VR_5610,Que,0.0,0.0,0.5,0.0,0.4,2021,centre6,Zone53,Neighbourhood118,Dwelling2
VR_5611,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone53,Neighbourhood119,Dwelling1
VR_5612,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone53,Neighbourhood119,Dwelling2
VR_5613,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone53,Neighbourhood120,Dwelling1
VR_5614,Que,0.0,0.0,0.1,0.0,0.2,2021,centre6,Zone53,Neighbourhood120,Dwelling2
VR_5615,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone54,Neighbourhood121,Dwelling1
VR_5616,Que,0.0,0.1,0.4,0.3,0.3,2021,centre6,Zone54,Neighbourhood121,Dwelling2
VR_5617,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone54,Neighbourhood122,Dwelling1
VR_5618,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone54,Neighbourhood122,Dwelling2
VR_5619,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone54,Neighbourhood123,Dwelling1
VR_5620,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone54,Neighbourhood123,Dwelling2
VR_5621,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone54,Neighbourhood124,Dwelling1
VR_5622,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone54,Neighbourhood124,Dwelling2
VR_5623,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood125,Dwelling1
VR_5624,Que,0.0,0.0,0.0,0.0,1.4,2021,centre6,Zone55,Neighbourhood125,Dwelling2
VR_5625,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood126,Dwelling1
VR_5626,Que,0.0,0.3,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood126,Dwelling2
VR_5627,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood127,Dwelling1
VR_5628,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood127,Dwelling2
VR_5629,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood128,Dwelling1
VR_5630,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood128,Dwelling2
VR_5631,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood129,Dwelling1
VR_5632,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood129,Dwelling2
VR_5633,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood130,Dwelling1
VR_5634,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone55,Neighbourhood130,Dwelling2
VR_5635,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone56,Neighbourhood131,Dwelling1
VR_5636,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone56,Neighbourhood131,Dwelling2
VR_5637,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone56,Neighbourhood132,Dwelling1
VR_5638,Que,0.5,0.0,0.1,0.1,0.3,2021,centre6,Zone56,Neighbourhood132,Dwelling2
VR_5639,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone56,Neighbourhood133,Dwelling1
VR_5640,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone56,Neighbourhood133,Dwelling2
VR_5641,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone56,Neighbourhood134,Dwelling1
VR_5642,Que,0.0,0.0,0.0,0.0,0.7,2021,centre6,Zone56,Neighbourhood134,Dwelling2
VR_5643,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone57,Neighbourhood135,Dwelling1
VR_5644,Que,1.5,1.1,0.7,0.0,1.1,2021,centre6,Zone57,Neighbourhood135,Dwelling2
VR_5645,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone58,Neighbourhood136,Dwelling1
VR_5646,Que,3.3,1.8,1.5,0.0,1.6,2021,centre6,Zone58,Neighbourhood136,Dwelling2
VR_5647,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone58,Neighbourhood137,Dwelling1
VR_5648,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone58,Neighbourhood137,Dwelling2
VR_5649,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone58,Neighbourhood138,Dwelling1
VR_5650,Que,0.0,0.0,0.0,0.0,2.6,2021,centre6,Zone58,Neighbourhood138,Dwelling2
VR_5651,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone58,Neighbourhood139,Dwelling1
VR_5652,Que,0.0,0.0,0.7,0.0,0.0,2021,centre6,Zone58,Neighbourhood139,Dwelling2
VR_5653,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone58,Neighbourhood140,Dwelling1
VR_5654,Que,0.0,2.5,1.1,0.0,1.0,2021,centre6,Zone58,Neighbourhood140,Dwelling2
VR_5655,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone58,Neighbourhood141,Dwelling1
VR_5656,Que,0.0,0.8,0.9,0.0,0.7,2021,centre6,Zone58,Neighbourhood141,Dwelling2
VR_5657,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood142,Dwelling1
VR_5658,Que,0.0,0.0,0.0,0.6,0.4,2021,centre6,Zone59,Neighbourhood142,Dwelling2
VR_5659,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood143,Dwelling1
VR_5660,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood143,Dwelling2
VR_5661,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood144,Dwelling1
VR_5662,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood144,Dwelling2
VR_5663,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood145,Dwelling1
VR_5664,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood145,Dwelling2
VR_5665,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood146,Dwelling1
VR_5666,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood146,Dwelling2
VR_5667,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood147,Dwelling1
VR_5668,Que,0.0,0.3,1.4,0.0,0.9,2021,centre6,Zone59,Neighbourhood147,Dwelling2
VR_5669,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood148,Dwelling1
VR_5670,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood148,Dwelling2
VR_5671,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood149,Dwelling1
VR_5672,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone59,Neighbourhood149,Dwelling2
VR_5673,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood150,Dwelling1
VR_5674,Que,0.0,0.0,0.5,0.0,0.5,2021,centre6,Zone60,Neighbourhood150,Dwelling2
VR_5675,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood151,Dwelling1
VR_5676,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood151,Dwelling2
VR_5677,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood152,Dwelling1
VR_5678,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood152,Dwelling2
VR_5679,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood153,Dwelling1
VR_5680,Que,0.0,0.4,0.2,0.0,0.2,2021,centre6,Zone60,Neighbourhood153,Dwelling2
VR_5681,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood154,Dwelling1
VR_5682,Que,0.0,0.0,0.0,0.0,0.4,2021,centre6,Zone60,Neighbourhood154,Dwelling2
VR_5683,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood155,Dwelling1
VR_5684,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood155,Dwelling2
VR_5685,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood156,Dwelling1
VR_5686,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood156,Dwelling2
VR_5687,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood157,Dwelling1
VR_5688,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone60,Neighbourhood157,Dwelling2
VR_5689,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone61,Neighbourhood158,Dwelling1
VR_5690,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone61,Neighbourhood158,Dwelling2
VR_5691,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone61,Neighbourhood159,Dwelling1
VR_5692,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone61,Neighbourhood159,Dwelling2
VR_5693,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone61,Neighbourhood160,Dwelling1
VR_5694,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone61,Neighbourhood160,Dwelling2
VR_5695,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone61,Neighbourhood161,Dwelling1
VR_5696,Que,0.0,0.0,0.0,0.0,0.4,2021,centre6,Zone61,Neighbourhood161,Dwelling2
VR_5697,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone61,Neighbourhood162,Dwelling1
VR_5698,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone61,Neighbourhood162,Dwelling2
VR_5699,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone62,Neighbourhood163,Dwelling1
VR_5700,Que,0.0,0.5,1.7,0.0,1.8,2021,centre6,Zone62,Neighbourhood163,Dwelling2
VR_5701,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone62,Neighbourhood164,Dwelling1
VR_5702,Que,0.0,0.0,0.0,0.0,0.7,2021,centre6,Zone62,Neighbourhood164,Dwelling2
VR_5703,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone62,Neighbourhood165,Dwelling1
VR_5704,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone62,Neighbourhood165,Dwelling2
VR_5705,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone62,Neighbourhood166,Dwelling1
VR_5706,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone62,Neighbourhood166,Dwelling2
VR_5707,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone63,Neighbourhood167,Dwelling1
VR_5708,Que,0.0,0.3,0.0,0.2,0.0,2021,centre6,Zone63,Neighbourhood167,Dwelling2
VR_5709,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone64,Neighbourhood168,Dwelling1
VR_5710,Que,0.0,0.0,0.3,0.0,0.2,2021,centre6,Zone64,Neighbourhood168,Dwelling2
VR_5711,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone65,Neighbourhood169,Dwelling1
VR_5712,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone65,Neighbourhood169,Dwelling2
VR_5713,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone65,Neighbourhood170,Dwelling1
VR_5714,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone65,Neighbourhood170,Dwelling2
VR_5715,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone272,Neighbourhood171,Dwelling1
VR_5716,Que,0.0,0.0,0.0,0.0,0.0,2021,centre6,Zone272,Neighbourhood171,Dwelling2
VR_5717,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone67,Neighbourhood172,Dwelling1
VR_5718,Que,0.0,1.6,1.0,1.3,1.2,2021,centre7,Zone67,Neighbourhood172,Dwelling2
VR_5719,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone67,Neighbourhood173,Dwelling1
VR_5720,Que,0.0,1.1,2.1,0.4,1.6,2021,centre7,Zone67,Neighbourhood173,Dwelling2
VR_5721,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone68,Neighbourhood174,Dwelling1
VR_5722,Que,0.0,0.0,0.0,4.8,0.0,2021,centre7,Zone68,Neighbourhood174,Dwelling2
VR_5723,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone68,Neighbourhood175,Dwelling1
VR_5724,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone68,Neighbourhood175,Dwelling2
VR_5725,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone68,Neighbourhood176,Dwelling1
VR_5726,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone68,Neighbourhood176,Dwelling2
VR_5727,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone69,Neighbourhood177,Dwelling1
VR_5728,Que,0.0,1.5,0.6,0.0,0.7,2021,centre7,Zone69,Neighbourhood177,Dwelling2
VR_5729,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone69,Neighbourhood178,Dwelling1
VR_5730,Que,0.0,0.2,0.1,0.3,0.2,2021,centre7,Zone69,Neighbourhood178,Dwelling2
VR_5731,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone69,Neighbourhood179,Dwelling1
VR_5732,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone69,Neighbourhood179,Dwelling2
VR_5733,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone69,Neighbourhood180,Dwelling1
VR_5734,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone69,Neighbourhood180,Dwelling2
VR_5735,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone69,Neighbourhood181,Dwelling1
VR_5736,Que,0.0,0.3,0.2,0.0,0.2,2021,centre7,Zone69,Neighbourhood181,Dwelling2
VR_5737,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone70,Neighbourhood182,Dwelling1
VR_5738,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone70,Neighbourhood182,Dwelling2
VR_5739,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone70,Neighbourhood183,Dwelling1
VR_5740,Que,0.0,0.0,0.0,0.0,0.0,2021,centre7,Zone70,Neighbourhood183,Dwelling2
VR_5741,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone71,Neighbourhood184,Dwelling1
VR_5742,Que,0.0,0.7,0.0,0.0,0.0,2021,centre8,Zone71,Neighbourhood184,Dwelling2
VR_5743,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone71,Neighbourhood185,Dwelling1
VR_5744,Que,0.0,0.0,0.0,0.0,4.9,2021,centre8,Zone71,Neighbourhood185,Dwelling2
VR_5745,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone71,Neighbourhood186,Dwelling1
VR_5746,Que,2.2,3.8,0.0,0.0,4.0,2021,centre8,Zone71,Neighbourhood186,Dwelling2
VR_5747,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone71,Neighbourhood187,Dwelling1
VR_5748,Que,0.0,3.5,2.7,0.0,2.7,2021,centre8,Zone71,Neighbourhood187,Dwelling2
VR_5749,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone72,Neighbourhood188,Dwelling1
VR_5750,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone72,Neighbourhood188,Dwelling2
VR_5751,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone72,Neighbourhood189,Dwelling1
VR_5752,Que,0.0,0.0,0.0,0.0,0.5,2021,centre8,Zone72,Neighbourhood189,Dwelling2
VR_5753,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone72,Neighbourhood190,Dwelling1
VR_5754,Que,0.0,2.5,1.2,0.4,1.5,2021,centre8,Zone72,Neighbourhood190,Dwelling2
VR_5755,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone73,Neighbourhood191,Dwelling1
VR_5756,Que,0.0,0.0,0.0,0.5,0.4,2021,centre8,Zone73,Neighbourhood191,Dwelling2
VR_5757,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone73,Neighbourhood192,Dwelling1
VR_5758,Que,4.0,5.9,5.0,0.8,4.7,2021,centre8,Zone73,Neighbourhood192,Dwelling2
VR_5759,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone73,Neighbourhood193,Dwelling1
VR_5760,Que,0.0,0.0,4.0,1.8,5.4,2021,centre8,Zone73,Neighbourhood193,Dwelling2
VR_5761,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone74,Neighbourhood194,Dwelling1
VR_5762,Que,0.0,0.0,4.5,0.0,4.4,2021,centre8,Zone74,Neighbourhood194,Dwelling2
VR_5763,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone74,Neighbourhood195,Dwelling1
VR_5764,Que,0.0,0.0,0.0,0.6,4.5,2021,centre8,Zone74,Neighbourhood195,Dwelling2
VR_5765,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone74,Neighbourhood196,Dwelling1
VR_5766,Que,0.0,4.1,0.0,0.0,1.4,2021,centre8,Zone74,Neighbourhood196,Dwelling2
VR_5767,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone74,Neighbourhood197,Dwelling1
VR_5768,Que,0.0,5.4,3.1,2.0,3.4,2021,centre8,Zone74,Neighbourhood197,Dwelling2
VR_5769,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone75,Neighbourhood198,Dwelling1
VR_5770,Que,0.0,0.7,0.0,0.6,0.0,2021,centre8,Zone75,Neighbourhood198,Dwelling2
VR_5771,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone75,Neighbourhood199,Dwelling1
VR_5772,Que,2.4,0.0,1.2,0.0,0.0,2021,centre8,Zone75,Neighbourhood199,Dwelling2
VR_5773,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone75,Neighbourhood200,Dwelling1
VR_5774,Que,0.0,0.0,0.4,0.0,0.3,2021,centre8,Zone75,Neighbourhood200,Dwelling2
VR_5775,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone75,Neighbourhood201,Dwelling1
VR_5776,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone75,Neighbourhood201,Dwelling2
VR_5777,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone76,Neighbourhood202,Dwelling1
VR_5778,Que,0.0,1.7,1.2,1.0,1.4,2021,centre8,Zone76,Neighbourhood202,Dwelling2
VR_5779,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone76,Neighbourhood203,Dwelling1
VR_5780,Que,0.0,0.0,0.9,0.0,1.3,2021,centre8,Zone76,Neighbourhood203,Dwelling2
VR_5781,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone76,Neighbourhood204,Dwelling1
VR_5782,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone76,Neighbourhood204,Dwelling2
VR_5783,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone77,Neighbourhood205,Dwelling1
VR_5784,Que,0.0,0.6,0.3,0.0,0.3,2021,centre8,Zone77,Neighbourhood205,Dwelling2
VR_5785,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone77,Neighbourhood206,Dwelling1
VR_5786,Que,0.0,0.6,2.0,0.0,1.8,2021,centre8,Zone77,Neighbourhood206,Dwelling2
VR_5787,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone77,Neighbourhood207,Dwelling1
VR_5788,Que,0.0,0.0,0.0,0.0,0.4,2021,centre8,Zone77,Neighbourhood207,Dwelling2
VR_5789,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone78,Neighbourhood208,Dwelling1
VR_5790,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone78,Neighbourhood208,Dwelling2
VR_5791,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone78,Neighbourhood209,Dwelling1
VR_5792,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone78,Neighbourhood209,Dwelling2
VR_5793,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone78,Neighbourhood210,Dwelling1
VR_5794,Que,0.0,0.0,1.0,0.0,1.1,2021,centre8,Zone78,Neighbourhood210,Dwelling2
VR_5795,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone79,Neighbourhood211,Dwelling1
VR_5796,Que,0.0,0.0,1.1,0.0,1.5,2021,centre8,Zone79,Neighbourhood211,Dwelling2
VR_5797,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone79,Neighbourhood212,Dwelling1
VR_5798,Que,0.0,8.0,1.7,0.0,3.2,2021,centre8,Zone79,Neighbourhood212,Dwelling2
VR_5799,Que,0.0,0.0,0.0,0.0,0.0,2021,centre8,Zone80,Neighbourhood213,Dwelling1
