Units_ID,Province,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Neighbourhood_id,Dwelling_id
Units_4794,Man.,15.0,130.0,77.0,9.0,231.0,2020,centre27,Zone196,Neighbourhood590,Dwelling2
Units_4795,Man.,0.0,0.0,0.0,0.0,0.0,2020,centre27,Zone197,Neighbourhood591,Dwelling1
Units_4796,Man.,497.0,1285.0,422.0,32.0,2236.0,2020,centre27,Zone197,Neighbourhood591,Dwelling2
Units_4797,Man.,1.0,2.0,13.0,0.0,16.0,2020,centre27,Zone197,Neighbourhood592,Dwelling1
Units_4798,Man.,105.0,369.0,179.0,22.0,675.0,2020,centre27,Zone197,Neighbourhood592,Dwelling2
Units_4799,Man.,0.0,17.0,32.0,21.0,70.0,2020,centre27,Zone197,Neighbourhood253,Dwelling1
Units_4800,Man.,352.0,1125.0,504.0,16.0,1997.0,2020,centre27,Zone197,Neighbourhood253,Dwelling2
Units_4801,Man.,0.0,0.0,9.0,5.0,14.0,2020,centre27,Zone198,Neighbourhood593,Dwelling1
Units_4802,Man.,21.0,153.0,101.0,11.0,286.0,2020,centre27,Zone198,Neighbourhood593,Dwelling2
Units_4803,Man.,0.0,25.0,26.0,71.0,122.0,2020,centre27,Zone198,Neighbourhood594,Dwelling1
Units_4804,Man.,41.0,708.0,640.0,62.0,1451.0,2020,centre27,Zone198,Neighbourhood594,Dwelling2
Units_4805,Man.,0.0,0.0,9.0,45.0,54.0,2020,centre27,Zone199,Neighbourhood595,Dwelling1
Units_4806,Man.,356.0,1625.0,1767.0,86.0,3834.0,2020,centre27,Zone199,Neighbourhood595,Dwelling2
Units_4807,Man.,0.0,0.0,21.0,3.0,24.0,2020,centre27,Zone199,Neighbourhood596,Dwelling1
Units_4808,Man.,60.0,1173.0,1398.0,104.0,2735.0,2020,centre27,Zone199,Neighbourhood596,Dwelling2
Units_4809,Man.,0.0,0.0,0.0,6.0,6.0,2020,centre27,Zone200,Neighbourhood597,Dwelling1
Units_4810,Man.,41.0,892.0,1047.0,15.0,1995.0,2020,centre27,Zone200,Neighbourhood597,Dwelling2
Units_4811,Man.,0.0,0.0,0.0,0.0,0.0,2020,centre27,Zone200,Neighbourhood598,Dwelling1
Units_4812,Man.,2.0,887.0,1403.0,142.0,2434.0,2020,centre27,Zone200,Neighbourhood598,Dwelling2
Units_4813,Man.,0.0,0.0,10.0,21.0,31.0,2020,centre27,Zone201,Neighbourhood599,Dwelling1
Units_4814,Man.,84.0,694.0,383.0,28.0,1189.0,2020,centre27,Zone201,Neighbourhood599,Dwelling2
Units_4815,Man.,16.0,2.0,18.0,19.0,55.0,2020,centre27,Zone201,Neighbourhood600,Dwelling1
Units_4816,Man.,9.0,1017.0,878.0,33.0,1937.0,2020,centre27,Zone201,Neighbourhood600,Dwelling2
Units_4817,Man.,14.0,28.0,70.0,70.0,182.0,2020,centre27,Zone201,Neighbourhood601,Dwelling1
Units_4818,Man.,160.0,3147.0,2874.0,277.0,6458.0,2020,centre27,Zone201,Neighbourhood601,Dwelling2
Units_4819,Man.,0.0,0.0,0.0,12.0,12.0,2020,centre27,Zone202,Neighbourhood602,Dwelling1
Units_4820,Man.,7.0,179.0,266.0,24.0,476.0,2020,centre27,Zone202,Neighbourhood602,Dwelling2
Units_4821,Man.,0.0,0.0,10.0,13.0,23.0,2020,centre27,Zone203,Neighbourhood603,Dwelling1
Units_4822,Man.,92.0,781.0,392.0,25.0,1290.0,2020,centre27,Zone203,Neighbourhood603,Dwelling2
Units_4823,Man.,0.0,0.0,3.0,12.0,15.0,2020,centre27,Zone203,Neighbourhood604,Dwelling1
Units_4824,Man.,62.0,485.0,218.0,18.0,783.0,2020,centre27,Zone203,Neighbourhood604,Dwelling2
Units_4825,Man.,0.0,0.0,14.0,340.0,354.0,2020,centre27,Zone203,Neighbourhood605,Dwelling1
Units_4826,Man.,22.0,736.0,1608.0,26.0,2392.0,2020,centre27,Zone203,Neighbourhood605,Dwelling2
Units_4827,Man.,0.0,0.0,4.0,32.0,36.0,2020,centre27,Zone204,Neighbourhood606,Dwelling1
Units_4828,Man.,76.0,1557.0,1137.0,38.0,2808.0,2020,centre27,Zone204,Neighbourhood606,Dwelling2
Units_4829,Man.,0.0,0.0,83.0,75.0,158.0,2020,centre27,Zone204,Neighbourhood607,Dwelling1
Units_4830,Man.,47.0,1035.0,1408.0,56.0,2546.0,2020,centre27,Zone204,Neighbourhood607,Dwelling2
Units_4831,Man.,0.0,0.0,6.0,0.0,6.0,2020,centre27,Zone205,Neighbourhood608,Dwelling1
Units_4832,Man.,51.0,1258.0,1782.0,84.0,3175.0,2020,centre27,Zone205,Neighbourhood608,Dwelling2
Units_4833,Man.,0.0,40.0,220.0,316.0,576.0,2020,centre27,Zone205,Neighbourhood609,Dwelling1
Units_4834,Man.,10.0,1098.0,1913.0,144.0,3165.0,2020,centre27,Zone205,Neighbourhood609,Dwelling2
Units_4835,Man.,2.0,2.0,4.0,13.0,21.0,2020,centre27,Zone206,Neighbourhood610,Dwelling1
Units_4836,Man.,6.0,736.0,1196.0,101.0,2039.0,2020,centre27,Zone206,Neighbourhood610,Dwelling2
Units_4837,Man.,8.0,8.0,12.0,8.0,36.0,2020,centre27,Zone206,Neighbourhood611,Dwelling1
Units_4838,Man.,39.0,356.0,273.0,10.0,678.0,2020,centre27,Zone206,Neighbourhood611,Dwelling2
Units_4839,Man.,0.0,8.0,54.0,335.0,397.0,2020,centre27,Zone23,Neighbourhood612,Dwelling1
Units_4840,Man.,0.0,8.0,122.0,81.0,211.0,2020,centre27,Zone23,Neighbourhood612,Dwelling2
Units_4841,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone108,Neighbourhood613,Dwelling1
Units_4842,Sask.,215.0,957.0,354.0,11.0,1537.0,2020,centre28,Zone108,Neighbourhood613,Dwelling2
Units_4843,Sask.,0.0,0.0,157.0,156.0,313.0,2020,centre28,Zone108,Neighbourhood614,Dwelling1
Units_4844,Sask.,45.0,404.0,246.0,8.0,703.0,2020,centre28,Zone108,Neighbourhood614,Dwelling2
Units_4845,Sask.,0.0,0.0,7.0,0.0,7.0,2020,centre28,Zone108,Neighbourhood271,Dwelling1
Units_4846,Sask.,3.0,58.0,121.0,0.0,182.0,2020,centre28,Zone108,Neighbourhood271,Dwelling2
Units_4847,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone108,Neighbourhood615,Dwelling1
Units_4848,Sask.,18.0,145.0,90.0,2.0,255.0,2020,centre28,Zone108,Neighbourhood615,Dwelling2
Units_4849,Sask.,1.0,32.0,30.0,31.0,94.0,2020,centre28,Zone108,Neighbourhood616,Dwelling1
Units_4850,Sask.,119.0,689.0,1019.0,43.0,1870.0,2020,centre28,Zone108,Neighbourhood616,Dwelling2
Units_4851,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone207,Neighbourhood617,Dwelling1
Units_4852,Sask.,7.0,70.0,12.0,3.0,92.0,2020,centre28,Zone207,Neighbourhood617,Dwelling2
Units_4853,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone207,Neighbourhood618,Dwelling1
Units_4854,Sask.,62.0,304.0,350.0,6.0,722.0,2020,centre28,Zone207,Neighbourhood618,Dwelling2
Units_4855,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone207,Neighbourhood619,Dwelling1
Units_4856,Sask.,83.0,447.0,397.0,7.0,934.0,2020,centre28,Zone207,Neighbourhood619,Dwelling2
Units_4857,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone207,Neighbourhood620,Dwelling1
Units_4858,Sask.,0.0,302.0,290.0,9.0,601.0,2020,centre28,Zone207,Neighbourhood620,Dwelling2
Units_4859,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone208,Neighbourhood621,Dwelling1
Units_4860,Sask.,15.0,100.0,157.0,9.0,281.0,2020,centre28,Zone208,Neighbourhood621,Dwelling2
Units_4861,Sask.,0.0,0.0,0.0,34.0,34.0,2020,centre28,Zone208,Neighbourhood622,Dwelling1
Units_4862,Sask.,7.0,262.0,373.0,0.0,642.0,2020,centre28,Zone208,Neighbourhood622,Dwelling2
Units_4863,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone22,Neighbourhood623,Dwelling1
Units_4864,Sask.,6.0,109.0,350.0,30.0,495.0,2020,centre28,Zone22,Neighbourhood623,Dwelling2
Units_4865,Sask.,0.0,0.0,24.0,32.0,56.0,2020,centre28,Zone22,Neighbourhood624,Dwelling1
Units_4866,Sask.,0.0,45.0,150.0,47.0,242.0,2020,centre28,Zone22,Neighbourhood624,Dwelling2
Units_4867,Sask.,0.0,0.0,10.0,241.0,251.0,2020,centre28,Zone22,Neighbourhood49,Dwelling1
Units_4868,Sask.,0.0,322.0,671.0,95.0,1088.0,2020,centre28,Zone22,Neighbourhood49,Dwelling2
Units_4869,Sask.,0.0,0.0,34.0,39.0,73.0,2020,centre28,Zone20,Neighbourhood625,Dwelling1
Units_4870,Sask.,27.0,101.0,180.0,6.0,314.0,2020,centre28,Zone20,Neighbourhood625,Dwelling2
Units_4871,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone20,Neighbourhood626,Dwelling1
Units_4872,Sask.,0.0,188.0,344.0,0.0,532.0,2020,centre28,Zone20,Neighbourhood626,Dwelling2
Units_4873,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone20,Neighbourhood46,Dwelling1
Units_4874,Sask.,21.0,116.0,228.0,38.0,403.0,2020,centre28,Zone20,Neighbourhood46,Dwelling2
Units_4875,Sask.,0.0,0.0,0.0,11.0,11.0,2020,centre28,Zone124,Neighbourhood627,Dwelling1
Units_4876,Sask.,10.0,205.0,495.0,5.0,715.0,2020,centre28,Zone124,Neighbourhood627,Dwelling2
Units_4877,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre28,Zone124,Neighbourhood628,Dwelling1
Units_4878,Sask.,22.0,250.0,547.0,12.0,831.0,2020,centre28,Zone124,Neighbourhood628,Dwelling2
Units_4879,Sask.,0.0,2.0,4.0,52.0,58.0,2020,centre28,Zone125,Neighbourhood629,Dwelling1
Units_4880,Sask.,0.0,265.0,1072.0,88.0,1425.0,2020,centre28,Zone125,Neighbourhood629,Dwelling2
Units_4881,Sask.,0.0,2.0,7.0,14.0,23.0,2020,centre28,Zone23,Neighbourhood612,Dwelling1
Units_4882,Sask.,1.0,12.0,11.0,0.0,24.0,2020,centre28,Zone23,Neighbourhood612,Dwelling2
Units_4883,Sask.,0.0,10.0,19.0,5.0,34.0,2020,centre29,Zone108,Neighbourhood271,Dwelling1
Units_4884,Sask.,200.0,1130.0,716.0,34.0,2080.0,2020,centre29,Zone108,Neighbourhood271,Dwelling2
Units_4885,Sask.,0.0,0.0,4.0,1.0,5.0,2020,centre29,Zone108,Neighbourhood630,Dwelling1
Units_4886,Sask.,6.0,50.0,82.0,6.0,144.0,2020,centre29,Zone108,Neighbourhood630,Dwelling2
Units_4887,Sask.,1.0,7.0,70.0,54.0,132.0,2020,centre29,Zone19,Neighbourhood631,Dwelling1
Units_4888,Sask.,195.0,1186.0,897.0,45.0,2323.0,2020,centre29,Zone19,Neighbourhood631,Dwelling2
Units_4889,Sask.,0.0,0.0,128.0,100.0,228.0,2020,centre29,Zone19,Neighbourhood632,Dwelling1
Units_4890,Sask.,33.0,597.0,1136.0,17.0,1783.0,2020,centre29,Zone19,Neighbourhood632,Dwelling2
Units_4891,Sask.,0.0,0.0,0.0,50.0,50.0,2020,centre29,Zone209,Neighbourhood633,Dwelling1
Units_4892,Sask.,21.0,352.0,754.0,18.0,1145.0,2020,centre29,Zone209,Neighbourhood633,Dwelling2
Units_4893,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre29,Zone209,Neighbourhood634,Dwelling1
Units_4894,Sask.,0.0,78.0,353.0,24.0,455.0,2020,centre29,Zone209,Neighbourhood634,Dwelling2
Units_4895,Sask.,0.0,0.0,0.0,7.0,7.0,2020,centre29,Zone124,Neighbourhood635,Dwelling1
Units_4896,Sask.,72.0,177.0,149.0,3.0,401.0,2020,centre29,Zone124,Neighbourhood635,Dwelling2
Units_4897,Sask.,0.0,1.0,3.0,59.0,63.0,2020,centre29,Zone124,Neighbourhood636,Dwelling1
Units_4898,Sask.,10.0,259.0,701.0,95.0,1065.0,2020,centre29,Zone124,Neighbourhood636,Dwelling2
Units_4899,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre29,Zone21,Neighbourhood637,Dwelling1
Units_4900,Sask.,10.0,356.0,620.0,11.0,997.0,2020,centre29,Zone21,Neighbourhood637,Dwelling2
Units_4901,Sask.,1.0,3.0,4.0,0.0,8.0,2020,centre29,Zone21,Neighbourhood629,Dwelling1
Units_4902,Sask.,5.0,56.0,211.0,22.0,294.0,2020,centre29,Zone21,Neighbourhood629,Dwelling2
Units_4903,Sask.,0.0,0.0,0.0,4.0,4.0,2020,centre29,Zone126,Neighbourhood638,Dwelling1
Units_4904,Sask.,37.0,497.0,712.0,134.0,1380.0,2020,centre29,Zone126,Neighbourhood638,Dwelling2
Units_4905,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre29,Zone126,Neighbourhood639,Dwelling1
Units_4906,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre29,Zone126,Neighbourhood639,Dwelling2
Units_4907,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre29,Zone20,Neighbourhood640,Dwelling1
Units_4908,Sask.,3.0,80.0,154.0,52.0,289.0,2020,centre29,Zone20,Neighbourhood640,Dwelling2
Units_4909,Sask.,0.0,0.0,0.0,0.0,0.0,2020,centre29,Zone20,Neighbourhood641,Dwelling1
Units_4910,Sask.,14.0,272.0,515.0,99.0,900.0,2020,centre29,Zone20,Neighbourhood641,Dwelling2
Units_4911,Sask.,0.0,0.0,0.0,100.0,100.0,2020,centre29,Zone20,Neighbourhood46,Dwelling1
Units_4912,Sask.,13.0,151.0,1000.0,62.0,1226.0,2020,centre29,Zone20,Neighbourhood46,Dwelling2
Units_4913,Sask.,0.0,0.0,79.0,13.0,92.0,2020,centre29,Zone23,Neighbourhood612,Dwelling1
Units_4914,Sask.,1.0,84.0,96.0,24.0,205.0,2020,centre29,Zone23,Neighbourhood612,Dwelling2
Units_4915,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone93,Neighbourhood642,Dwelling1
Units_4916,Alta,222.0,2912.0,1777.0,22.0,4933.0,2020,centre30,Zone93,Neighbourhood642,Dwelling2
Units_4917,Alta,0.0,0.0,2.0,1.0,3.0,2020,centre30,Zone93,Neighbourhood643,Dwelling1
Units_4918,Alta,34.0,545.0,199.0,11.0,789.0,2020,centre30,Zone93,Neighbourhood643,Dwelling2
Units_4919,Alta,0.0,0.0,5.0,6.0,11.0,2020,centre30,Zone210,Neighbourhood644,Dwelling1
Units_4920,Alta,582.0,4223.0,3090.0,50.0,7945.0,2020,centre30,Zone210,Neighbourhood644,Dwelling2
Units_4921,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone210,Neighbourhood645,Dwelling1
Units_4922,Alta,112.0,1057.0,434.0,2.0,1605.0,2020,centre30,Zone210,Neighbourhood645,Dwelling2
Units_4923,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone210,Neighbourhood646,Dwelling1
Units_4924,Alta,34.0,469.0,273.0,7.0,783.0,2020,centre30,Zone210,Neighbourhood646,Dwelling2
Units_4925,Alta,0.0,12.0,1.0,0.0,13.0,2020,centre30,Zone211,Neighbourhood647,Dwelling1
Units_4926,Alta,42.0,1145.0,876.0,43.0,2106.0,2020,centre30,Zone211,Neighbourhood647,Dwelling2
Units_4927,Alta,0.0,2.0,10.0,6.0,18.0,2020,centre30,Zone211,Neighbourhood648,Dwelling1
Units_4928,Alta,25.0,412.0,284.0,49.0,770.0,2020,centre30,Zone211,Neighbourhood648,Dwelling2
Units_4929,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone211,Neighbourhood649,Dwelling1
Units_4930,Alta,25.0,149.0,113.0,14.0,301.0,2020,centre30,Zone211,Neighbourhood649,Dwelling2
Units_4931,Alta,0.0,6.0,18.0,12.0,36.0,2020,centre30,Zone126,Neighbourhood650,Dwelling1
Units_4932,Alta,122.0,740.0,564.0,35.0,1461.0,2020,centre30,Zone126,Neighbourhood650,Dwelling2
Units_4933,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone126,Neighbourhood651,Dwelling1
Units_4934,Alta,16.0,115.0,202.0,20.0,353.0,2020,centre30,Zone126,Neighbourhood651,Dwelling2
Units_4935,Alta,0.0,0.0,16.0,8.0,24.0,2020,centre30,Zone126,Neighbourhood652,Dwelling1
Units_4936,Alta,3.0,135.0,138.0,60.0,336.0,2020,centre30,Zone126,Neighbourhood652,Dwelling2
Units_4937,Alta,1.0,8.0,16.0,18.0,43.0,2020,centre30,Zone126,Neighbourhood653,Dwelling1
Units_4938,Alta,9.0,365.0,290.0,37.0,701.0,2020,centre30,Zone126,Neighbourhood653,Dwelling2
Units_4939,Alta,0.0,0.0,25.0,44.0,69.0,2020,centre30,Zone126,Neighbourhood654,Dwelling1
Units_4940,Alta,0.0,186.0,245.0,12.0,443.0,2020,centre30,Zone126,Neighbourhood654,Dwelling2
Units_4941,Alta,0.0,0.0,38.0,32.0,70.0,2020,centre30,Zone126,Neighbourhood655,Dwelling1
Units_4942,Alta,0.0,231.0,231.0,8.0,470.0,2020,centre30,Zone126,Neighbourhood655,Dwelling2
Units_4943,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone126,Neighbourhood656,Dwelling1
Units_4944,Alta,0.0,42.0,121.0,9.0,172.0,2020,centre30,Zone126,Neighbourhood656,Dwelling2
Units_4945,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone126,Neighbourhood657,Dwelling1
Units_4946,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone126,Neighbourhood657,Dwelling2
Units_4947,Alta,0.0,3.0,156.0,150.0,309.0,2020,centre30,Zone209,Neighbourhood658,Dwelling1
Units_4948,Alta,5.0,455.0,480.0,131.0,1071.0,2020,centre30,Zone209,Neighbourhood658,Dwelling2
Units_4949,Alta,0.0,0.0,2.0,48.0,50.0,2020,centre30,Zone209,Neighbourhood659,Dwelling1
Units_4950,Alta,30.0,219.0,72.0,26.0,347.0,2020,centre30,Zone209,Neighbourhood659,Dwelling2
Units_4951,Alta,0.0,0.0,119.0,51.0,170.0,2020,centre30,Zone209,Neighbourhood660,Dwelling1
Units_4952,Alta,16.0,271.0,328.0,17.0,632.0,2020,centre30,Zone209,Neighbourhood660,Dwelling2
Units_4953,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone209,Neighbourhood661,Dwelling1
Units_4954,Alta,0.0,307.0,266.0,1.0,574.0,2020,centre30,Zone209,Neighbourhood661,Dwelling2
Units_4955,Alta,1.0,8.0,125.0,82.0,216.0,2020,centre30,Zone125,Neighbourhood662,Dwelling1
Units_4956,Alta,4.0,113.0,223.0,62.0,402.0,2020,centre30,Zone125,Neighbourhood662,Dwelling2
Units_4957,Alta,0.0,0.0,21.0,1.0,22.0,2020,centre30,Zone125,Neighbourhood663,Dwelling1
Units_4958,Alta,16.0,362.0,271.0,47.0,696.0,2020,centre30,Zone125,Neighbourhood663,Dwelling2
Units_4959,Alta,0.0,0.0,0.0,5.0,5.0,2020,centre30,Zone125,Neighbourhood664,Dwelling1
Units_4960,Alta,0.0,35.0,59.0,0.0,94.0,2020,centre30,Zone125,Neighbourhood664,Dwelling2
Units_4961,Alta,0.0,0.0,223.0,374.0,597.0,2020,centre30,Zone125,Neighbourhood665,Dwelling1
Units_4962,Alta,10.0,171.0,180.0,47.0,408.0,2020,centre30,Zone125,Neighbourhood665,Dwelling2
Units_4963,Alta,0.0,0.0,0.0,24.0,24.0,2020,centre30,Zone125,Neighbourhood666,Dwelling1
Units_4964,Alta,12.0,178.0,202.0,18.0,410.0,2020,centre30,Zone125,Neighbourhood666,Dwelling2
Units_4965,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone125,Neighbourhood667,Dwelling1
Units_4966,Alta,3.0,413.0,408.0,2.0,826.0,2020,centre30,Zone125,Neighbourhood667,Dwelling2
Units_4967,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone125,Neighbourhood668,Dwelling1
Units_4968,Alta,23.0,187.0,212.0,13.0,435.0,2020,centre30,Zone125,Neighbourhood668,Dwelling2
Units_4969,Alta,0.0,4.0,4.0,43.0,51.0,2020,centre30,Zone125,Neighbourhood669,Dwelling1
Units_4970,Alta,0.0,295.0,235.0,121.0,651.0,2020,centre30,Zone125,Neighbourhood669,Dwelling2
Units_4971,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone125,Neighbourhood670,Dwelling1
Units_4972,Alta,0.0,68.0,64.0,0.0,132.0,2020,centre30,Zone125,Neighbourhood670,Dwelling2
Units_4973,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone125,Neighbourhood671,Dwelling1
Units_4974,Alta,0.0,60.0,156.0,24.0,240.0,2020,centre30,Zone125,Neighbourhood671,Dwelling2
Units_4975,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone125,Neighbourhood672,Dwelling1
Units_4976,Alta,0.0,48.0,156.0,24.0,228.0,2020,centre30,Zone125,Neighbourhood672,Dwelling2
Units_4977,Alta,0.0,0.0,6.0,12.0,18.0,2020,centre30,Zone125,Neighbourhood673,Dwelling1
Units_4978,Alta,0.0,144.0,429.0,20.0,593.0,2020,centre30,Zone125,Neighbourhood673,Dwelling2
Units_4979,Alta,7.0,25.0,108.0,147.0,287.0,2020,centre30,Zone125,Neighbourhood674,Dwelling1
Units_4980,Alta,10.0,80.0,162.0,125.0,377.0,2020,centre30,Zone125,Neighbourhood674,Dwelling2
Units_4981,Alta,0.0,0.0,31.0,117.0,148.0,2020,centre30,Zone124,Neighbourhood675,Dwelling1
Units_4982,Alta,7.0,61.0,158.0,44.0,270.0,2020,centre30,Zone124,Neighbourhood675,Dwelling2
Units_4983,Alta,0.0,0.0,99.0,103.0,202.0,2020,centre30,Zone124,Neighbourhood676,Dwelling1
Units_4984,Alta,0.0,160.0,246.0,30.0,436.0,2020,centre30,Zone124,Neighbourhood676,Dwelling2
Units_4985,Alta,0.0,0.0,6.0,6.0,12.0,2020,centre30,Zone124,Neighbourhood677,Dwelling1
Units_4986,Alta,0.0,77.0,301.0,0.0,378.0,2020,centre30,Zone124,Neighbourhood677,Dwelling2
Units_4987,Alta,0.0,0.0,262.0,169.0,431.0,2020,centre30,Zone124,Neighbourhood678,Dwelling1
Units_4988,Alta,0.0,217.0,130.0,7.0,354.0,2020,centre30,Zone124,Neighbourhood678,Dwelling2
Units_4989,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone124,Neighbourhood679,Dwelling1
Units_4990,Alta,0.0,48.0,69.0,0.0,117.0,2020,centre30,Zone124,Neighbourhood679,Dwelling2
Units_4991,Alta,0.0,0.0,0.0,112.0,112.0,2020,centre30,Zone124,Neighbourhood680,Dwelling1
Units_4992,Alta,0.0,272.0,839.0,39.0,1150.0,2020,centre30,Zone124,Neighbourhood680,Dwelling2
Units_4993,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre30,Zone212,Neighbourhood681,Dwelling1
Units_4994,Alta,9.0,108.0,221.0,2.0,340.0,2020,centre30,Zone212,Neighbourhood681,Dwelling2
Units_4995,Alta,0.0,0.0,8.0,23.0,31.0,2020,centre30,Zone212,Neighbourhood682,Dwelling1
Units_4996,Alta,2.0,301.0,246.0,9.0,558.0,2020,centre30,Zone212,Neighbourhood682,Dwelling2
Units_4997,Alta,0.0,0.0,27.0,0.0,27.0,2020,centre30,Zone212,Neighbourhood683,Dwelling1
Units_4998,Alta,15.0,213.0,164.0,6.0,398.0,2020,centre30,Zone212,Neighbourhood683,Dwelling2
Units_4999,Alta,0.0,0.0,5.0,22.0,27.0,2020,centre30,Zone212,Neighbourhood684,Dwelling1
Units_5000,Alta,9.0,635.0,499.0,57.0,1200.0,2020,centre30,Zone212,Neighbourhood684,Dwelling2
Units_5001,Alta,2.0,0.0,67.0,90.0,159.0,2020,centre30,Zone213,Neighbourhood685,Dwelling1
Units_5002,Alta,35.0,729.0,1267.0,235.0,2266.0,2020,centre30,Zone213,Neighbourhood685,Dwelling2
Units_5003,Alta,0.0,35.0,332.0,19.0,386.0,2020,centre30,Zone213,Neighbourhood686,Dwelling1
Units_5004,Alta,6.0,279.0,328.0,0.0,613.0,2020,centre30,Zone213,Neighbourhood686,Dwelling2
Units_5005,Alta,0.0,0.0,14.0,4.0,18.0,2020,centre30,Zone213,Neighbourhood687,Dwelling1
Units_5006,Alta,0.0,53.0,112.0,5.0,170.0,2020,centre30,Zone213,Neighbourhood687,Dwelling2
Units_5007,Alta,0.0,0.0,84.0,81.0,165.0,2020,centre30,Zone213,Neighbourhood688,Dwelling1
Units_5008,Alta,0.0,173.0,610.0,30.0,813.0,2020,centre30,Zone213,Neighbourhood688,Dwelling2
Units_5009,Alta,0.0,0.0,26.0,11.0,37.0,2020,centre30,Zone214,Neighbourhood689,Dwelling1
Units_5010,Alta,0.0,459.0,1017.0,11.0,1487.0,2020,centre30,Zone214,Neighbourhood689,Dwelling2
Units_5011,Alta,0.0,0.0,14.0,72.0,86.0,2020,centre30,Zone214,Neighbourhood690,Dwelling1
Units_5012,Alta,23.0,45.0,38.0,22.0,128.0,2020,centre30,Zone214,Neighbourhood690,Dwelling2
Units_5013,Alta,0.0,0.0,10.0,0.0,10.0,2020,centre30,Zone214,Neighbourhood691,Dwelling1
Units_5014,Alta,0.0,8.0,25.0,0.0,33.0,2020,centre30,Zone214,Neighbourhood691,Dwelling2
Units_5015,Alta,0.0,3.0,0.0,0.0,3.0,2020,centre31,Zone93,Neighbourhood252,Dwelling1
Units_5016,Alta,525.0,2489.0,1124.0,28.0,4166.0,2020,centre31,Zone93,Neighbourhood252,Dwelling2
Units_5017,Alta,0.0,0.0,0.0,0.0,0.0,2020,centre31,Zone93,Neighbourhood692,Dwelling1
Units_5018,Alta,148.0,999.0,417.0,12.0,1576.0,2020,centre31,Zone93,Neighbourhood692,Dwelling2
Units_5019,Alta,0.0,6.0,1.0,3.0,10.0,2020,centre31,Zone93,Neighbourhood693,Dwelling1
Units_5020,Alta,509.0,3136.0,1517.0,73.0,5235.0,2020,centre31,Zone93,Neighbourhood693,Dwelling2
Units_5021,Alta,0.0,0.0,0.0,14.0,14.0,2020,centre31,Zone93,Neighbourhood694,Dwelling1
Units_5022,Alta,271.0,955.0,1083.0,54.0,2363.0,2020,centre31,Zone93,Neighbourhood694,Dwelling2
Units_5023,Alta,0.0,0.0,0.0,4.0,4.0,2020,centre31,Zone215,Neighbourhood695,Dwelling1
Units_5024,Alta,115.0,1226.0,571.0,38.0,1950.0,2020,centre31,Zone215,Neighbourhood695,Dwelling2
Units_5025,Alta,0.0,0.0,58.0,44.0,102.0,2020,centre31,Zone215,Neighbourhood696,Dwelling1
Units_5026,Alta,250.0,1628.0,995.0,28.0,2901.0,2020,centre31,Zone215,Neighbourhood696,Dwelling2
Units_5027,Alta,0.0,0.0,5.0,3.0,8.0,2020,centre31,Zone216,Neighbourhood697,Dwelling1
Units_5028,Alta,255.0,1717.0,742.0,87.0,2801.0,2020,centre31,Zone216,Neighbourhood697,Dwelling2
Units_5029,Alta,0.0,0.0,0.0,4.0,4.0,2020,centre31,Zone216,Neighbourhood582,Dwelling1
Units_5030,Alta,547.0,1872.0,997.0,65.0,3481.0,2020,centre31,Zone216,Neighbourhood582,Dwelling2
