ID,Province,Centres,Zones,Neighbourhood,Year,Centre_id,Zone_id,AR Bachelor,AR 1 Bedroom,AR 2 Bedroom,AR 3 Bedroom +,AR Total,VR Bachelor,VR 1 Bedroom,VR 2 Bedroom,VR 3 Bedroom +,VR Total,Units Bachelor,Units 1 Bedroom,Units 2 Bedroom,Units 3 Bedroom +,Units Total
ID_2712,Ont.,Toronto,Toronto (Central),Rosedale,2019,centre25,Zone160,0.0,1536.0,2118.0,0.0,1846.0,0.0,0.0,0.0,0.0,0.0,143.0,394.0,417.0,52.0,1006.0
ID_2713,Ont.,Toronto,Toronto (East),Riverdale,2019,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0
ID_2714,Ont.,Toronto,Toronto (East),Riverdale,2019,centre25,Zone161,0.0,1320.0,0.0,0.0,1306.0,0.0,1.4,0.5,0.0,0.8,200.0,669.0,365.0,34.0,1268.0
ID_2715,Ont.,Toronto,Toronto (East),The Beaches,2019,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,28.0
ID_2716,Ont.,Toronto,Toronto (East),The Beaches,2019,centre25,Zone161,916.0,1276.0,1563.0,0.0,1312.0,0.7,0.0,0.2,0.0,1.5,219.0,915.0,502.0,43.0,1679.0
ID_2717,Ont.,Toronto,Toronto (East),East End-Danforth,2019,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2718,Ont.,Toronto,Toronto (East),East End-Danforth,2019,centre25,Zone161,1008.0,1325.0,1542.0,0.0,1371.0,3.2,5.4,2.6,0.0,3.8,333.0,775.0,538.0,57.0,1703.0
ID_2719,Ont.,Toronto,Toronto (East),Woodbine Corridor/Greenwood-Coxwell,2019,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2720,Ont.,Toronto,Toronto (East),Woodbine Corridor/Greenwood-Coxwell,2019,centre25,Zone161,849.0,1177.0,1427.0,0.0,1107.0,4.0,0.5,0.0,0.0,0.0,194.0,536.0,165.0,28.0,923.0
ID_2721,Ont.,Toronto,Toronto (East),Playter Estates-Danforth,2019,centre25,Zone161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2722,Ont.,Toronto,Toronto (East),Playter Estates-Danforth,2019,centre25,Zone161,932.0,1278.0,1623.0,0.0,1272.0,0.0,1.3,0.5,0.0,0.9,235.0,710.0,270.0,22.0,1237.0
ID_2723,Ont.,Toronto,Toronto (North),Moore Park,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2724,Ont.,Toronto,Toronto (North),Moore Park,2019,centre25,Zone162,1494.0,1717.0,2407.0,0.0,1915.0,0.0,0.8,0.0,0.0,1.1,284.0,1355.0,607.0,97.0,2343.0
ID_2725,Ont.,Toronto,Toronto (North),Yonge-St. Clair,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2726,Ont.,Toronto,Toronto (North),Yonge-St. Clair,2019,centre25,Zone162,1211.0,1504.0,2058.0,0.0,1743.0,1.5,0.0,0.0,0.0,0.0,631.0,2049.0,1190.0,109.0,3979.0
ID_2727,Ont.,Toronto,Toronto (North),Casa Loma,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2728,Ont.,Toronto,Toronto (North),Casa Loma,2019,centre25,Zone162,1259.0,1592.0,2218.0,3455.0,1980.0,2.1,1.5,1.3,2.9,1.7,255.0,929.0,629.0,213.0,2026.0
ID_2729,Ont.,Toronto,Toronto (North),Forest Hill South,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
ID_2730,Ont.,Toronto,Toronto (North),Forest Hill South,2019,centre25,Zone162,1280.0,1508.0,1881.0,0.0,1615.0,0.0,3.0,0.0,0.0,0.0,89.0,684.0,380.0,70.0,1223.0
ID_2731,Ont.,Toronto,Toronto (North),Yonge-Eglinton,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2732,Ont.,Toronto,Toronto (North),Yonge-Eglinton,2019,centre25,Zone162,1230.0,1503.0,2035.0,0.0,1560.0,1.5,0.0,0.0,0.0,1.5,443.0,1362.0,522.0,75.0,2402.0
ID_2733,Ont.,Toronto,Toronto (North),Mount Pleasant West,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,34.0,44.0
ID_2734,Ont.,Toronto,Toronto (North),Mount Pleasant West,2019,centre25,Zone162,1282.0,1552.0,1954.0,2206.0,1592.0,1.5,1.5,1.6,0.0,1.5,2483.0,5458.0,2800.0,66.0,10807.0
ID_2735,Ont.,Toronto,Toronto (North),Mount Pleasant East,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2736,Ont.,Toronto,Toronto (North),Mount Pleasant East,2019,centre25,Zone162,1227.0,1560.0,2046.0,0.0,1702.0,0.0,0.9,0.0,0.0,1.8,279.0,1475.0,762.0,80.0,2596.0
ID_2737,Ont.,Toronto,Toronto (North),Lawrence Park South,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2738,Ont.,Toronto,Toronto (North),Lawrence Park South,2019,centre25,Zone162,1123.0,1380.0,1933.0,0.0,1483.0,0.0,0.6,0.0,0.0,0.5,137.0,686.0,410.0,8.0,1241.0
ID_2739,Ont.,Toronto,Toronto (North),Lawrence Park North,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2740,Ont.,Toronto,Toronto (North),Lawrence Park North,2019,centre25,Zone162,1252.0,1302.0,1616.0,0.0,1424.0,0.0,0.3,0.0,0.0,0.0,79.0,408.0,203.0,8.0,698.0
ID_2741,Ont.,Toronto,Toronto (North),Forest Hill North,2019,centre25,Zone162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2742,Ont.,Toronto,Toronto (North),Forest Hill North,2019,centre25,Zone162,1105.0,1353.0,1731.0,2147.0,1544.0,2.5,1.4,1.4,3.2,1.7,276.0,1483.0,1298.0,305.0,3362.0
ID_2743,Ont.,Toronto,Toronto (West),South Parkdale/King West,2019,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0
ID_2744,Ont.,Toronto,Toronto (West),South Parkdale/King West,2019,centre25,Zone163,964.0,1212.0,1423.0,0.0,1194.0,2.7,4.2,1.9,0.0,3.2,2184.0,3675.0,1480.0,175.0,7514.0
ID_2745,Ont.,Toronto,Toronto (West),Little Italy/Trinity-Bellwoods,2019,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2746,Ont.,Toronto,Toronto (West),Little Italy/Trinity-Bellwoods,2019,centre25,Zone163,0.0,0.0,0.0,0.0,1340.0,0.0,0.0,0.0,0.0,0.0,256.0,442.0,481.0,108.0,1287.0
ID_2747,Ont.,Toronto,Toronto (West),Dufferin Grove/Little Portugal,2019,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2748,Ont.,Toronto,Toronto (West),Dufferin Grove/Little Portugal,2019,centre25,Zone163,1030.0,1423.0,0.0,0.0,1353.0,3.1,0.0,0.0,0.0,1.2,324.0,1325.0,747.0,104.0,2500.0
ID_2749,Ont.,Toronto,Toronto (West),Roncesvalles,2019,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2750,Ont.,Toronto,Toronto (West),Roncesvalles,2019,centre25,Zone163,913.0,1104.0,1426.0,0.0,1185.0,0.9,0.4,0.0,0.0,0.0,261.0,781.0,308.0,41.0,1391.0
ID_2751,Ont.,Toronto,Toronto (West),High Park-Swansea,2019,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2752,Ont.,Toronto,Toronto (West),High Park-Swansea,2019,centre25,Zone163,0.0,1283.0,1869.0,0.0,1340.0,0.0,0.4,0.0,0.0,0.8,196.0,1051.0,525.0,46.0,1818.0
ID_2753,Ont.,Toronto,Toronto (West),High Park North/Junction,2019,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,35.0
ID_2754,Ont.,Toronto,Toronto (West),High Park North/Junction,2019,centre25,Zone163,1215.0,1550.0,2005.0,2888.0,1663.0,0.0,2.2,2.3,2.6,2.3,993.0,3265.0,1369.0,235.0,5862.0
ID_2755,Ont.,Toronto,Toronto (West),Dovercourt/Davenport/Junction,2019,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,28.0
ID_2756,Ont.,Toronto,Toronto (West),Dovercourt/Davenport/Junction,2019,centre25,Zone163,986.0,1158.0,1469.0,0.0,1324.0,0.0,0.0,0.2,0.0,0.7,137.0,648.0,570.0,47.0,1402.0
ID_2757,Ont.,Toronto,Toronto (West),Wychwood,2019,centre25,Zone163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0
ID_2758,Ont.,Toronto,Toronto (West),Wychwood,2019,centre25,Zone163,0.0,1322.0,0.0,0.0,1363.0,0.0,0.6,0.3,0.0,0.4,113.0,503.0,231.0,10.0,857.0
ID_2759,Ont.,Toronto,Etobicoke (South),Mimico,2019,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2760,Ont.,Toronto,Etobicoke (South),Mimico,2019,centre25,Zone164,973.0,1272.0,1393.0,1674.0,1260.0,4.2,1.8,1.0,0.0,2.0,482.0,1591.0,1304.0,81.0,3458.0
ID_2761,Ont.,Toronto,Etobicoke (South),New Toronto,2019,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2762,Ont.,Toronto,Etobicoke (South),New Toronto,2019,centre25,Zone164,716.0,1036.0,1213.0,0.0,1048.0,0.0,1.2,0.0,0.0,0.0,98.0,646.0,495.0,28.0,1267.0
ID_2763,Ont.,Toronto,Etobicoke (South),Long Branch,2019,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2764,Ont.,Toronto,Etobicoke (South),Long Branch,2019,centre25,Zone164,0.0,1062.0,1209.0,1408.0,1126.0,0.0,0.0,0.0,0.0,0.0,128.0,784.0,663.0,50.0,1625.0
ID_2765,Ont.,Toronto,Etobicoke (South),Alderwood,2019,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2766,Ont.,Toronto,Etobicoke (South),Alderwood,2019,centre25,Zone164,0.0,1193.0,1357.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.4,20.0,85.0,285.0,21.0,411.0
ID_2767,Ont.,Toronto,Etobicoke (South),Islington/City Centre South,2019,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2768,Ont.,Toronto,Etobicoke (South),Islington/City Centre South,2019,centre25,Zone164,1097.0,0.0,1423.0,0.0,1317.0,0.0,0.0,0.4,0.0,0.4,49.0,137.0,326.0,108.0,620.0
ID_2769,Ont.,Toronto,Etobicoke (South),Stonegate-Queensway,2019,centre25,Zone164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2770,Ont.,Toronto,Etobicoke (South),Stonegate-Queensway,2019,centre25,Zone164,0.0,1229.0,1378.0,0.0,1314.0,0.0,1.8,1.0,0.0,1.3,105.0,1302.0,1455.0,88.0,2950.0
ID_2771,Ont.,Toronto,Etobicoke (Central),Kingsway South,2019,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2772,Ont.,Toronto,Etobicoke (Central),Kingsway South,2019,centre25,Zone165,0.0,1525.0,1901.0,0.0,1731.0,0.0,0.0,1.8,0.0,1.4,11.0,109.0,238.0,8.0,366.0
ID_2773,Ont.,Toronto,Etobicoke (Central),Islington/City Centre North,2019,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
ID_2774,Ont.,Toronto,Etobicoke (Central),Islington/City Centre North,2019,centre25,Zone165,1576.0,1573.0,1709.0,1888.0,1669.0,0.5,1.0,1.5,0.5,1.1,197.0,1652.0,1731.0,491.0,4071.0
ID_2775,Ont.,Toronto,Etobicoke (Central),Etobicoke West Mall,2019,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,10.0
ID_2776,Ont.,Toronto,Etobicoke (Central),Etobicoke West Mall,2019,centre25,Zone165,0.0,1415.0,1665.0,1904.0,1656.0,0.0,0.3,1.0,0.0,0.9,17.0,513.0,1008.0,438.0,1976.0
ID_2777,Ont.,Toronto,Etobicoke (Central),Eringate-Centennial-West Deane,2019,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,66.0,82.0
ID_2778,Ont.,Toronto,Etobicoke (Central),Eringate-Centennial-West Deane,2019,centre25,Zone165,0.0,0.0,1264.0,0.0,1277.0,0.0,0.0,1.2,0.0,0.7,11.0,148.0,299.0,80.0,538.0
ID_2779,Ont.,Toronto,Etobicoke (Central),Princess-Rosethorn,2019,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,12.0,40.0
ID_2780,Ont.,Toronto,Etobicoke (Central),Princess-Rosethorn,2019,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,244.0,103.0,467.0
ID_2781,Ont.,Toronto,Etobicoke (Central),Edenbridge-Humber Valley,2019,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,99.0,123.0
ID_2782,Ont.,Toronto,Etobicoke (Central),Edenbridge-Humber Valley,2019,centre25,Zone165,0.0,1323.0,1485.0,0.0,1433.0,0.0,1.8,0.4,0.0,0.9,52.0,850.0,1223.0,188.0,2313.0
ID_2783,Ont.,Toronto,Etobicoke (Central),Humber Heights-Westmount,2019,centre25,Zone165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2784,Ont.,Toronto,Etobicoke (Central),Humber Heights-Westmount,2019,centre25,Zone165,0.0,0.0,1569.0,0.0,1522.0,0.0,0.0,0.2,0.0,0.1,2.0,250.0,608.0,124.0,984.0
ID_2785,Ont.,Toronto,Etobicoke (Central),Willowridge-Martingrove-Richview,2019,centre25,Zone165,0.0,0.0,1461.0,2076.0,1908.0,0.0,0.0,4.2,1.6,2.3,0.0,0.0,57.0,134.0,191.0
ID_2786,Ont.,Toronto,Etobicoke (Central),Willowridge-Martingrove-Richview,2019,centre25,Zone165,0.0,1443.0,1897.0,2084.0,1850.0,0.0,0.3,0.8,0.4,0.6,4.0,621.0,1479.0,652.0,2756.0
ID_2787,Ont.,Toronto,Etobicoke (Central),Kingsview Village-The Westway,2019,centre25,Zone165,0.0,0.0,1573.0,1735.0,1668.0,0.0,0.0,0.0,2.4,1.5,0.0,0.0,26.0,41.0,67.0
ID_2788,Ont.,Toronto,Etobicoke (Central),Kingsview Village-The Westway,2019,centre25,Zone165,0.0,1354.0,1587.0,1929.0,1570.0,0.0,1.6,1.0,0.6,1.1,11.0,720.0,1372.0,398.0,2501.0
ID_2789,Ont.,Toronto,Etobicoke (North),Elms-Old Rexdale,2019,centre25,Zone166,0.0,0.0,0.0,1581.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,77.0,119.0
ID_2790,Ont.,Toronto,Etobicoke (North),Elms-Old Rexdale,2019,centre25,Zone166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,301.0,130.0,531.0
ID_2791,Ont.,Toronto,Etobicoke (North),Rexdale-Kipling,2019,centre25,Zone166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,179.0,289.0
ID_2792,Ont.,Toronto,Etobicoke (North),Rexdale-Kipling,2019,centre25,Zone166,734.0,968.0,1127.0,1199.0,1079.0,0.0,1.1,0.6,0.0,0.6,21.0,313.0,402.0,185.0,921.0
ID_2793,Ont.,Toronto,Etobicoke (North),West Humber-Clairville,2019,centre25,Zone166,0.0,0.0,1257.0,1681.0,1543.0,0.0,0.0,1.3,0.0,0.4,0.0,0.0,77.0,163.0,240.0
ID_2794,Ont.,Toronto,Etobicoke (North),West Humber-Clairville,2019,centre25,Zone166,896.0,1183.0,1284.0,0.0,1236.0,0.0,0.6,0.0,0.0,0.2,6.0,150.0,216.0,0.0,372.0
ID_2795,Ont.,Toronto,Etobicoke (North),Mt Olive-Jamestown etc.,2019,centre25,Zone166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2796,Ont.,Toronto,Etobicoke (North),Mt Olive-Jamestown etc.,2019,centre25,Zone166,0.0,1249.0,1312.0,1422.0,1342.0,0.0,2.3,1.0,0.7,1.1,18.0,351.0,2026.0,1062.0,3457.0
ID_2797,Ont.,Toronto,York,Humewood-Cedarvale,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2798,Ont.,Toronto,York,Humewood-Cedarvale,2019,centre25,Zone167,1060.0,1525.0,2172.0,3153.0,1714.0,1.2,1.8,1.7,0.0,1.9,519.0,2752.0,1463.0,166.0,4900.0
ID_2799,Ont.,Toronto,York,Oakwood-Vaughan,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2800,Ont.,Toronto,York,Oakwood-Vaughan,2019,centre25,Zone167,994.0,1202.0,1505.0,0.0,1256.0,0.0,0.5,0.0,0.0,0.4,298.0,855.0,519.0,53.0,1725.0
ID_2801,Ont.,Toronto,York,Caledonia-Fairbank,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2802,Ont.,Toronto,York,Caledonia-Fairbank,2019,centre25,Zone167,895.0,1096.0,1375.0,0.0,1217.0,0.0,1.5,0.0,0.0,1.3,35.0,277.0,282.0,8.0,602.0
ID_2803,Ont.,Toronto,York,Keelesdale-Eglinton West,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2804,Ont.,Toronto,York,Keelesdale-Eglinton West,2019,centre25,Zone167,0.0,974.0,1055.0,0.0,991.0,0.0,0.0,0.0,0.0,0.0,41.0,182.0,164.0,18.0,405.0
ID_2805,Ont.,Toronto,York,Lambton Baby Point,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2806,Ont.,Toronto,York,Lambton Baby Point,2019,centre25,Zone167,817.0,1147.0,1616.0,0.0,1293.0,0.0,0.0,0.0,0.0,0.0,27.0,323.0,154.0,30.0,534.0
ID_2807,Ont.,Toronto,York,Rockcliffe-Smythe,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,64.0,104.0
ID_2808,Ont.,Toronto,York,Rockcliffe-Smythe,2019,centre25,Zone167,863.0,1015.0,1171.0,1394.0,1096.0,0.0,0.3,0.0,0.0,0.8,61.0,692.0,809.0,79.0,1641.0
ID_2809,Ont.,Toronto,York,Mount Dennis,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2810,Ont.,Toronto,York,Mount Dennis,2019,centre25,Zone167,1035.0,1251.0,1274.0,0.0,1271.0,0.0,1.3,0.0,0.0,0.0,62.0,433.0,529.0,77.0,1101.0
ID_2811,Ont.,Toronto,York,Weston,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2812,Ont.,Toronto,York,Weston,2019,centre25,Zone167,1056.0,1285.0,1421.0,1603.0,1344.0,2.8,1.1,1.0,0.0,1.1,234.0,1987.0,1407.0,198.0,3826.0
ID_2813,Ont.,Toronto,York,Beechborough-Greenbrook,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2814,Ont.,Toronto,York,Beechborough-Greenbrook,2019,centre25,Zone167,887.0,1044.0,1309.0,0.0,1170.0,0.0,1.9,0.4,0.0,1.0,93.0,622.0,615.0,42.0,1372.0
ID_2815,Ont.,Toronto,York,Briar Hill-Belgravia,2019,centre25,Zone167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2816,Ont.,Toronto,York,Briar Hill-Belgravia,2019,centre25,Zone167,893.0,1333.0,1525.0,1878.0,1433.0,0.0,1.2,0.8,0.0,1.0,93.0,704.0,802.0,189.0,1788.0
ID_2817,Ont.,Toronto,East York,Broadview North,2019,centre25,Zone168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2818,Ont.,Toronto,East York,Broadview North,2019,centre25,Zone168,1049.0,1254.0,1473.0,0.0,1295.0,1.3,1.6,0.5,0.0,1.3,221.0,2190.0,879.0,19.0,3309.0
ID_2819,Ont.,Toronto,East York,Danforth Village-East York,2019,centre25,Zone168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2820,Ont.,Toronto,East York,Danforth Village-East York,2019,centre25,Zone168,792.0,1136.0,1277.0,0.0,1176.0,0.0,1.4,0.0,0.0,1.5,74.0,497.0,247.0,1.0,819.0
ID_2821,Ont.,Toronto,East York,Woodbine-Lumsden,2019,centre25,Zone168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2822,Ont.,Toronto,East York,Woodbine-Lumsden,2019,centre25,Zone168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,254.0,225.0,11.0,526.0
ID_2823,Ont.,Toronto,East York,Crescent Town,2019,centre25,Zone168,0.0,0.0,0.0,1772.0,1772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0
ID_2824,Ont.,Toronto,East York,Crescent Town,2019,centre25,Zone168,951.0,1149.0,1371.0,1554.0,1217.0,2.7,1.2,1.7,0.0,1.4,226.0,2128.0,810.0,272.0,3436.0
ID_2825,Ont.,Toronto,East York,O'Connor-Parkview,2019,centre25,Zone168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2826,Ont.,Toronto,East York,O'Connor-Parkview,2019,centre25,Zone168,874.0,1144.0,1397.0,1840.0,1306.0,0.0,3.1,1.8,0.4,2.2,116.0,1339.0,1155.0,264.0,2874.0
ID_2827,Ont.,Toronto,East York,Old East York,2019,centre25,Zone168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2828,Ont.,Toronto,East York,Old East York,2019,centre25,Zone168,909.0,1099.0,1330.0,0.0,1164.0,0.0,0.0,0.0,0.0,1.2,59.0,469.0,185.0,0.0,713.0
ID_2829,Ont.,Toronto,East York,Thorncliffe Park,2019,centre25,Zone168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2830,Ont.,Toronto,East York,Thorncliffe Park,2019,centre25,Zone168,982.0,1170.0,1470.0,1820.0,1367.0,0.0,0.9,0.4,0.6,0.6,58.0,2422.0,2640.0,508.0,5628.0
ID_2831,Ont.,Toronto,East York,Leaside-Bennington,2019,centre25,Zone168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0
ID_2832,Ont.,Toronto,East York,Leaside-Bennington,2019,centre25,Zone168,1156.0,1396.0,1999.0,0.0,1536.0,0.0,0.9,0.0,0.0,1.1,150.0,722.0,487.0,25.0,1384.0
ID_2833,Ont.,Toronto,Scarborough (Central),Birchcliffe-Cliffside,2019,centre25,Zone169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2834,Ont.,Toronto,Scarborough (Central),Birchcliffe-Cliffside,2019,centre25,Zone169,954.0,1282.0,1517.0,0.0,1395.0,0.0,1.2,1.0,0.0,1.0,54.0,602.0,560.0,17.0,1233.0
ID_2835,Ont.,Toronto,Scarborough (Central),Cliffcrest,2019,centre25,Zone169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID_2836,Ont.,Toronto,Scarborough (Central),Cliffcrest,2019,centre25,Zone169,0.0,1179.0,1282.0,1514.0,1262.0,0.0,0.4,0.2,0.0,0.3,6.0,336.0,583.0,55.0,980.0
ID_2837,Ont.,Toronto,Scarborough (Central),Eglinton East,2019,centre25,Zone169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
ID_2838,Ont.,Toronto,Scarborough (Central),Eglinton East,2019,centre25,Zone169,1283.0,1208.0,1352.0,1464.0,1335.0,0.0,2.0,1.2,0.6,1.3,61.0,706.0,1654.0,544.0,2965.0
ID_2839,Ont.,Toronto,Scarborough (Central),Kennedy Park,2019,centre25,Zone169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
